ID,Newick
pano1259,"((((caca1249:1,caca1248:1,cash1252:1)cash1251:1,kaxa1239:1,((chac1251:1,kari1312:1,paca1246:1,(chir1294:1)unun9985:1)boli1261:1,cash1253:1,(pano1255:1,sens1242:1,((pahe1238:1)capa1241:1,(coni1241:1,pisq1240:1,shet1240:1,ship1255:1,ship1256:1)ship1254:1)ship1253:1)cham1314:1,((inuv1238:1,viwi1238:1)amah1246:1,cash1254:1,remo1248:1,(shan1283:1,(chan1321:1,mari1443:1,mast1238:1)shar1245:1,(chit1284:1,nucl1666:1,xina1240:1)yami1256:1,yawa1260:1,yora1241:1)yami1255:1)head1239:1,(araz1236:1,atsa1242:1)madr1238:1,(maru1252:1,(arar1265:1,arar1263:1,arar1264:1,sana1283:1)pano1254:1)maru1251:1,(isco1239:1,nawa1239:1,(cuya1239:1)nuku1263:1,poya1241:1,remo1249:1)poya1240:1,remo1250:1,tuxi1238:1)pano1257:1)main1279:1,(((mati1255:1,mayo1271:1,mayo1270:1)mati1254:1,(demu1235:1,koru1247:1,kuli1255:1,mats1244:1)mats1243:1)mayo1269:1,mayo1272:1)mayo1277:1)pano1256:1,(cavi1250:1,(esee1248:1,((arao1248:1,toro1255:1)arao1247:1,reye1240:1,taca1256:1)taka1268:1)taka1267:1,(mabe1235:1)unun9984:1)taca1255:1)pano1259:1;"
pauw1244,"((emum1240:1,(auia1238:1,nort2936:1,usar1244:1)kark1258:1,yafi1240:1)east2530:1,(dubu1240:1,towe1240:1)west2611:1)pauw1244:1;"
peba1241,"((peba1243:1,yame1242:1)peba1242:1,yagu1244:1)peba1241:1;"
piaw1238,"((cent2122:1,nort2926:1,sout2946:1)haru1245:1,(luya1242:1,pina1253:1)pina1252:1)piaw1238:1;"
pomo1273,"((east2545:1,(nort2967:1,((hopl1239:1,poin1246:1,ukia1238:1)cent2138:1,(guid1240:1,sher1259:1)nort2966:1)nort2965:1,(kash1280:1,sout2984:1)sout2983:1)russ1266:1)russ1265:1,sout2982:1)pomo1273:1;"
quec1387,"((((caja1239:1,chiq1249:1,hual1241:1,pana1306:1)apam1237:1,(chin1483:1,(apur1253:1,azan1238:1,cacr1238:1,huan1250:1,lara1261:1,made1254:1,sanp1258:1,tana1291:1,tomn1238:1)yauy1235:1)huan1255:1,((nort2979:1,sout2992:1)conc1245:1,coro1247:1,(huam1249:1,monz1251:1,nort2978:1)huam1248:1,(huai1241:1,huar1256:1,yung1256:1)huay1240:1,marg1254:1,sihu1235:1)huay1239:1,((east2553:1,wayc1238:1,west2638:1)huay1241:1,jauj1238:1)jauj1237:1,(ambo1252:1,nort2980:1,sant1433:1,yana1272:1)yaru1256:1)cent2141:1,paca1245:1)quec1386:1,(((east2550:1,west2637:1)caja1238:1,(cana1261:1,inca1238:1)lamb1276:1)caja1240:1,(clas1251:1,((gren1245:1,laja1238:1,lamu1256:1,llak1238:1)chac1250:1,sanm1289:1)sanm1306:1)quec1384:1,(((anta1257:1,cota1243:1,high1279:1,nort2977:1)areq1237:1,(anda1285:1,huan1249:1)ayac1239:1)ayac1238:1,((apol1241:1,char1270:1,chum1263:1)nort2976:1,(cata1288:1,sant1460:1)sant1432:1,(chuq1242:1,coch1274:1,nort2975:1,orur1238:1,poto1252:1,sucr1238:1)sout2991:1)boli1262:1,(((boli1264:1,nort3351:1)chim1302:1,(coto1253:1,pich1239:1)cald1236:1,(chib1272:1,plat1261:1,sala1284:1)sala1272:1)ecua1248:1,((azua1234:1,cana1270:1,sout3334:1)cana1262:1,((((apon1238:1,sant1431:1)apon1239:1,(guay1256:1,sana1282:1,yung1255:1)jung1240:1)inga1252:1,((sant1430:1)napo1242:1,((tigr1253:1)nort2973:1,sout2990:1)past1249:1,tena1240:1)orie1242:1)colo1258:1,imba1240:1)imba1241:1,loja1235:1)ecua1249:1)colo1257:1,((cayl1238:1)cusc1236:1,(aban1243:1,anta1256:1,cota1242:1)east2551:1,(cail1238:1)puno1238:1)cusc1235:1)quec1389:1)quec1388:1)quec1387:1;"
rash1249,"((nucl1449:1,more1254:1,orig1235:1,tuma1247:1)tago1246:1,(nucl1243:1,rash1248:1)tega1236:1)rash1249:1;"
saha1239,"(nezp1238:1,((wall1238:1,(klik1240:1,nucl1237:1)yaki1237:1)nort1527:1,(teni1238:1,umat1237:1)sout1502:1)saha1240:1)saha1239:1;"
saha1256,"(((kube1243:1,tuba1275:1,(anka1245:1,dorr1249:1,kobe1242:1)wagi1247:1)zagh1240:1,bert1249:1)east2432:1,((((kark1257:1,mand1438:1,ngur1265:1)kane1243:1,tarj1235:1,(kuba1250:1,sugu1242:1,tuma1249:1)tuma1248:1)kane1244:1,((fada1240:1,guvj1238:1,kaba1282:1,kaga1254:1,kway1242:1,lare1248:1,maid1261:1,maoo1245:1,mova1237:1,mowo1238:1,ngaz1239:1,njes1238:1,tema1238:1,yerw1238:1)cent2050:1,((bilm1239:1,fach1238:1)bilm1238:1,(daga1273:1,mang1400:1)mang1399:1)east2718:1)kanu1281:1)kanu1279:1,((azza1238:1,nucl1450:1)daza1242:1,(kech1245:1)teda1241:1)tebu1238:1)west2505:1)saha1256:1;"
sali1255,"((kims1241:1,nuxa1234:1,tall1255:1)bell1243:1,(((isla1276:1,slia1241:1)como1259:1,((katz1234:1,kwan1290:1,kwik1234:1,musq1240:1,qayq1234:1,tsaw1234:1,tsle1234:1)down1241:1,(cowi1241:1,hala1255:1,lake1261:1,lama1301:1,lyac1234:1,nana1260:1,nano1241:1,pene1238:1,stzu1234:1)isla1280:1,(cheh1245:1,chil1281:1,pila1248:1,suma1276:1,tait1251:1)upri1241:1)halk1245:1,((skag1239:1,snoh1241:1)lush1252:1,(duwa1239:1,muck1238:1,nisq1242:1,puya1240:1,snoq1240:1,suqu1238:1)sout2965:1)lush1251:1,nook1247:1,pent1242:1,sech1246:1,squa1248:1,((bech1239:1,east2823:1,west2897:1)clal1241:1,(lumm1243:1,(east2824:1,west2898:1)saan1246:1,sami1249:1,semi1266:1,song1308:1,sook1244:1)stra1244:1)stra1246:1,(quil1256:1,skok1240:1)twan1247:1)cent2129:1,(nehe1234:1,nucl1798:1,sile1256:1)till1254:1,((lowe1427:1,(lowe1426:1)quin1251:1)coas1311:1,(cowl1242:1,(oakv1234:1,sats1243:1,teni1245:1)uppe1439:1)inla1265:1)tsam1241:1)coas1325:1,(((lowe1456:1,uppe1477:1)lill1248:1,(east2536:1,west2620:1)shus1248:1,(lytt1234:1,nico1264:1)thom1243:1)nort2948:1,(coeu1236:1,(colu1250:1,wena1241:1)colu1241:1,((kali1309:1,pend1243:1)kali1308:1,spok1245:1)kali1307:1,(colv1241:1,lake1256:1,sanp1257:1,sout2963:1)okan1243:1)sout1559:1)inte1241:1)sali1255:1;"
sali1297,"((maco1239:1,piar1243:1)maco1238:1,sali1298:1)sali1297:1;"
sena1264,"((naii1242:1,sama1304:1)ango1254:1,(duka1248:1,lihe1238:1,meng1271:1,nort2927:1,sout2947:1)dera1245:1)sena1264:1;"
sent1261,"(demt1241:1,((nafr1241:1,(cent2123:1,east2518:1,west2602:1)nucl1632:1)sent1262:1,(tepe1277:1,yewe1238:1,yoka1243:1)tabl1243:1)nucl1631:1)sent1261:1;"
sepi1257,"(abau1245:1,amal1242:1,((iwam1256:1,sepi1255:1)iwam1260:1,(chen1259:1,woga1249:1)woga1248:1)iwam1259:1,(((apos1239:1,bong1290:1,tauu1239:1,wasa1246:1)kwan1278:1,mend1268:1)kwan1286:1,kwom1262:1)nuku1256:1,(awtu1239:1,(kara1495:1,(bouy1241:1,maur1241:1)pouy1238:1)pouy1239:1)ramm1241:1,(((bahi1254:1,(bita1253:1)beri1253:1,nigi1241:1,wagu1234:1)bahi1255:1,(bisi1244:1,((kara1493:1,nucl1587:1)kapr1245:1,wata1251:1)kapr1244:1,mari1432:1,suma1269:1)nucl1586:1)cent2234:1,((kara1494:1,kuve1239:1)alam1246:1,kani1285:1)east2496:1,(((cent2108:1,lowe1414:1,nort2904:1,uppe1428:1)hewa1241:1,(gabi1241:1,meiy1238:1,seti1247:1)niks1238:1,piam1243:1)hewa1240:1,(hiyo1238:1,sani1271:1)sani1270:1)west2576:1)sepi1258:1,(((mayo1263:1,yawu1237:1)yess1239:1,(ayip1235:1,kalo1262:1,pasi1259:1)yimi1235:1)mayo1278:1,(mehe1243:1,pahi1246:1)mehe1244:1)sepi1256:1,(akkk1240:1,awun1245:1,nami1256:1)yell1247:1)sepi1257:1;"
shas1238,"(kono1241:1,newr1237:1,shas1239:1)shas1238:1;"
sign1238,"((arme1259:1,aust1253:1,(angl1242:1,augu1237:1,bene1236:1,cist1236:1,trap1238:1)mona1241:1,plai1235:1)auxi1235:1,(afgh1239:1,alba1271:1,(egyp1238:1,kuwa1252:1,(iraq1246:1,jord1238:1)leva1240:1,liby1235:1,saud1238:1,yeme1237:1)arab1398:1,arge1236:1,(((aust1271:1,papu1255:1)aust1310:1,brit1235:1,newz1236:1)banz1243:1,mari1381:1,(leso1234:1,nami1249:1,sout1404:1)sout3228:1)bsli1234:1,burk1234:1,((hano1243:1,hoch1237:1)haho1238:1,((nort3338:1,shan1269:1)chin1283:1,hong1241:1)nucl1761:1)csli1234:1,camb1244:1,(chil1264:1,(para1318:1,urug1238:1)para1321:1)chil1284:1,(germ1281:1,isra1236:1,poli1259:1,swis1240:1)dgsi1234:1,guat1249:1,haus1246:1,(((bang1373:1,bomb1264:1,calc1236:1,delh1234:1,kolk1234:1,shil1266:1)indi1237:1,paki1242:1)indo1332:1,nepa1250:1)indo1331:1,(japa1238:1,kore1273:1,(kaoh1238:1,tain1241:1,taip1235:1)taiw1241:1)jsli1234:1,keny1241:1,kurd1260:1,((((amer1260:1,buru1325:1)amer1248:1,hait1245:1,jama1263:1)amer1258:1,(chir1296:1,cost1249:1,hond1239:1,pana1308:1)cost1251:1,domi1236:1,(addi1234:1,hosa1234:1)ethi1238:1,gamb1259:1,ghan1235:1,guin1250:1,((indo1291:1,yogy1234:1)indo1333:1,mala1412:1,sela1253:1)mala1548:1,moro1242:1,(chad1238:1,nige1240:1)nige1259:1,puer1237:1,queb1245:1,salv1237:1,sier1246:1,thai1240:1,trin1277:1,ugan1238:1,(boli1236:1,colo1249:1,ecua1243:1,(inma1234:1,peru1235:1)peru1236:1)west2886:1)asli1244:1,alge1235:1,aust1252:1,braz1236:1,(cata1241:1,vale1251:1)cata1287:1,(bulg1240:1,czec1253:1,(buda1244:1,debr1240:1,eger1238:1,misk1242:1,sopr1238:1,szeg1238:1)hung1263:1,roma1324:1,slov1263:1)cent2306:1,(dani1246:1,icel1236:1)dani1289:1,((lang1248:1,vlaa1235:1)belg1242:1,dutc1253:1)dutc1259:1,esto1238:1,(mars1235:1)fren1243:1,gree1271:1,hawa1235:1,iris1235:1,(ital1275:1,swis1235:1,tuni1249:1)ital1288:1,latv1245:1,(mada1271:1,(holm1236:1,oslo1237:1,tron1237:1)norw1255:1)norw1261:1,phil1239:1,swis1241:1,(croa1242:1,yugo1238:1)yugo1239:1)lsfi1234:1,bama1249:1,lang1335:1,malt1238:1,maur1240:1,moza1235:1,(mand1477:1,yang1309:1)myan1234:1,nica1238:1,(haip1238:1,(chia1237:1,oldb1247:1)oldc1250:1)oldc1249:1,pena1248:1,(geor1254:1,lith1236:1,mold1243:1,mong1264:1,(kaza1251:1,russ1271:1,taji1251:1)russ1255:1,ukra1235:1)russ1270:1,(mexi1237:1,span1263:1,vene1237:1)span1269:1,sril1237:1,((finl1235:1,finn1310:1)finn1319:1,(lisb1236:1,opor1243:1)port1277:1,swed1236:1)swed1257:1,tanz1238:1,tibe1277:1,turk1288:1,(cuba1235:1,guya1253:1)unun9986:1,pers1244:1,zamb1239:1,(mani1306:1,mash1272:1,masv1236:1,mate1262:1,midl1242:1,zimb1248:1,zimb1235:1)zimb1247:1)deaf1237:1,(berb1261:1)fami1234:1,(inte1259:1)pidg1253:1,(adam1238:1,alsa1242:1,alip1234:1,amam1247:1,anga1315:1,bank1251:1,fren1280:1,brib1244:1,brun1247:1,bura1295:1,cent2319:1,doue1234:1,enga1253:1,extr1248:1,fnqi1234:1,ghan1245:1,ghar1240:1,guin1260:1,inui1247:1,jama1256:1,jhan1234:1,juml1239:1,kafr1234:1,kail1256:1,kaja1257:1,beng1239:1,kere1299:1,lang1336:1,macu1262:1,mara1418:1,mard1245:1,mart1251:1,maun1242:1,maxa1248:1,mbou1245:1,mehe1245:1,miri1273:1,miya1268:1,mofu1251:1,moun1255:1,nana1261:1,oldk1238:1,orig1234:1,papi1256:1,(oldc1248:1,prov1243:1)prov1248:1,qahv1234:1,chat1269:1,saot1241:1,sina1273:1,sivi1235:1,solo1262:1,sout3305:1,tebu1240:1,tere1282:1,urub1243:1,wani1243:1,yoln1234:1,yoru1246:1,yuca1236:1)vill1244:1)sign1238:1;"
